Year,Local authority code,Measure,Unit,Observation
2020,N09000003,Woodland area as a portion of standard area,Percent,5.66
2020,N09000004,Woodland area as a portion of standard area,Percent,12.07
2020,N09000005,Woodland area as a portion of standard area,Percent,9.61
2020,N09000006,Woodland area as a portion of standard area,Percent,13.3
2020,N09000007,Woodland area as a portion of standard area,Percent,3.56
2020,N09000008,Woodland area as a portion of standard area,Percent,6.11
2020,N09000009,Woodland area as a portion of standard area,Percent,6.68
2020,N09000010,Woodland area as a portion of standard area,Percent,6.75
2020,N09000011,Woodland area as a portion of standard area,Percent,4.5
2020,S12000005,Woodland area as a portion of standard area,Percent,14.81
2020,S12000006,Woodland area as a portion of standard area,Percent,28.46
2020,S12000008,Woodland area as a portion of standard area,Percent,21.79
2020,S12000010,Woodland area as a portion of standard area,Percent,9.87
2020,S12000011,Woodland area as a portion of standard area,Percent,13.62
2020,S12000013,Woodland area as a portion of standard area,Percent,1.11
2020,S12000014,Woodland area as a portion of standard area,Percent,15.22
2020,S12000017,Woodland area as a portion of standard area,Percent,16.55
2020,S12000018,Woodland area as a portion of standard area,Percent,13.28
2020,S12000019,Woodland area as a portion of standard area,Percent,13.35
2020,S12000020,Woodland area as a portion of standard area,Percent,30.26
2020,S12000021,Woodland area as a portion of standard area,Percent,17.23
2020,S12000023,Woodland area as a portion of standard area,Percent,0.22
2020,S12000026,Woodland area as a portion of standard area,Percent,21.18
2020,S12000027,Woodland area as a portion of standard area,Percent,0.04
2020,S12000028,Woodland area as a portion of standard area,Percent,29.95
2020,S12000029,Woodland area as a portion of standard area,Percent,18.36
2020,S12000030,Woodland area as a portion of standard area,Percent,26.28
2020,S12000033,Woodland area as a portion of standard area,Percent,12.59
2020,S12000034,Woodland area as a portion of standard area,Percent,17.84
2020,S12000035,Woodland area as a portion of standard area,Percent,30.26
2020,S12000036,Woodland area as a portion of standard area,Percent,10.63
2020,S12000038,Woodland area as a portion of standard area,Percent,12.95
2020,S12000039,Woodland area as a portion of standard area,Percent,23.71
2020,S12000040,Woodland area as a portion of standard area,Percent,20.16
2020,S12000041,Woodland area as a portion of standard area,Percent,10.5
2020,S12000042,Woodland area as a portion of standard area,Percent,6.71
2020,S12000045,Woodland area as a portion of standard area,Percent,17.0
2020,S12000047,Woodland area as a portion of standard area,Percent,13.45
2020,S12000048,Woodland area as a portion of standard area,Percent,18.7
2020,S12000049,Woodland area as a portion of standard area,Percent,9.21
2020,S12000050,Woodland area as a portion of standard area,Percent,21.7
2020,W06000001,Woodland area as a portion of standard area,Percent,4.78
2020,W06000002,Woodland area as a portion of standard area,Percent,15.53
2020,W06000003,Woodland area as a portion of standard area,Percent,13.33
2020,W06000004,Woodland area as a portion of standard area,Percent,15.71
2020,W06000005,Woodland area as a portion of standard area,Percent,9.86
2020,W06000006,Woodland area as a portion of standard area,Percent,9.56
2020,W06000008,Woodland area as a portion of standard area,Percent,15.4
2020,W06000009,Woodland area as a portion of standard area,Percent,9.59
2020,W06000010,Woodland area as a portion of standard area,Percent,16.68
2020,W06000011,Woodland area as a portion of standard area,Percent,11.59
2020,W06000012,Woodland area as a portion of standard area,Percent,39.3
2020,W06000013,Woodland area as a portion of standard area,Percent,16.53
2020,W06000014,Woodland area as a portion of standard area,Percent,8.43
2020,W06000015,Woodland area as a portion of standard area,Percent,11.23
2020,W06000016,Woodland area as a portion of standard area,Percent,27.36
2020,W06000018,Woodland area as a portion of standard area,Percent,20.42
2020,W06000019,Woodland area as a portion of standard area,Percent,15.04
2020,W06000020,Woodland area as a portion of standard area,Percent,16.09
2020,W06000021,Woodland area as a portion of standard area,Percent,16.41
2020,W06000022,Woodland area as a portion of standard area,Percent,10.78
2020,W06000023,Woodland area as a portion of standard area,Percent,15.1
2020,W06000024,Woodland area as a portion of standard area,Percent,16.92
